%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,?}


@DATA
3686,269,0.22,0,988901,0,0,0,0,0,0,145,0.18326615,1.58,1.54,1.7,1,986,?
3686,269,0.22,0,988901,0,0,0,0,0,0,145,0.18319707,1.49,1.52,1.69,1,986,?
3686,269,0.22,0,988901,0,0,0,0,0,0,144,0.18298984,1.42,1.51,1.69,1,986,?
3686,269,0.22,0,988901,0,0,0,0,0,0,144,0.18284181,1.35,1.49,1.68,1,986,?
3686,269,0.22,0,988901,0,0,0,0,0,0,144,0.18274805,1.3,1.47,1.67,1,986,?
3686,269,0.22,0,988901,0,0,0,0,0,0,144,0.18260497,1.25,1.46,1.66,1,986,?
3682,268,0.22,0,988901,0,0,0,0,0,0,144,0.18232864,1.21,1.44,1.66,1,986,?
3682,268,0.22,0,988901,0,0,0,0,0,0,144,0.18227437,1.18,1.43,1.65,1,984,?
3682,268,0.22,761,1059431,965,1281888,0,0,0,0,121,0.15303428,1.15,1.41,1.64,1,958,?
3682,268,0.22,2105,1253159,2872,3916485,0,0,0,0,134,0.16927768,1.9,1.56,1.69,4,836,?
3682,268,0.22,16,1254630,10,520,0,0,0,0,170,0.21487959,1.83,1.55,1.68,1,835,?
3682,268,0.22,3,1255143,0,0,0,0,0,0,176,0.22321345,2.31,1.66,1.72,1,835,?
3662,271,0.22,4,1255742,0,0,0,0,0,0,176,0.22315423,2.18,1.66,1.72,1,835,?
3662,271,0.22,7,1256596,1,81,0,0,0,0,176,0.22300622,2.55,1.75,1.75,1,835,?
3662,271,0.22,4,1257179,1,89,0,0,0,0,176,0.22278418,2.31,1.73,1.74,1,835,?
3662,271,0.22,11,1258528,5,682,0,0,0,0,176,0.22256707,2.34,1.75,1.75,1,835,?
3662,271,0.22,393,1299786,367,414231,0,0,0,0,206,0.2602249,2.46,1.79,1.76,2,846,?
3662,271,0.22,111,1320795,95,75651,0,0,0,0,185,0.2344881,2.68,1.87,1.78,1,846,?
3530,274,0.21,10,1321893,7,378,0,0,0,0,189,0.23895356,2.58,1.87,1.79,2,846,?
3530,274,0.21,12,1323136,6,326,0,0,0,0,189,0.23909664,3.03,1.99,1.83,2,846,?
3530,274,0.21,27,1328659,21,7860,0,0,0,0,188,0.23805553,2.87,1.99,1.83,2,846,?
3530,274,0.21,14,1330066,8,613,0,0,0,0,190,0.24045849,2.74,1.99,1.83,2,846,?
3530,274,0.21,12,1331371,9,571,0,0,0,0,189,0.23945685,2.69,2.01,1.84,2,846,?
3530,274,0.21,16,1333025,12,810,0,0,0,0,191,0.24158841,2.66,2.02,1.84,1,845,?
3521,281,0.21,13,1334802,77,25638,0,0,0,0,191,0.24136144,2.56,2.02,1.85,1,845,?
3521,281,0.21,9,1336331,6,326,0,0,0,0,191,0.24150947,2.47,2.02,1.85,2,845,?
3521,281,0.21,14,1337813,8,467,0,0,0,0,190,0.24114434,2.4,2.02,1.85,2,845,?
3521,281,0.21,12,1339295,9,587,0,0,0,0,190,0.24105552,2.27,2.0,1.85,2,846,?
3521,281,0.21,21,1342885,13,5275,0,0,0,0,185,0.2348779,2.31,2.02,1.85,1,840,?
3521,281,0.21,4,1343468,1,132,0,0,0,0,185,0.23485817,2.11,1.98,1.85,1,840,?
3628,284,0.2,6,1344239,0,0,0,0,0,0,185,0.23473482,1.94,1.95,1.84,2,840,?
3628,284,0.2,5,1344904,2,290,0,0,0,0,186,0.23569699,1.79,1.92,1.83,1,840,?
3628,284,0.2,8,1345791,2,173,0,0,0,0,186,0.23534171,2.04,1.97,1.85,1,840,?
3628,284,0.2,4,1346374,1,131,0,0,0,0,186,0.23519368,1.88,1.94,1.84,1,840,?
3628,284,0.2,8,1347265,5,297,0,0,0,0,185,0.23484336,1.75,1.91,1.83,1,838,?
3628,284,0.2,5,1347950,0,0,0,0,0,0,185,0.2345325,1.63,1.88,1.82,1,838,?
3641,279,0.2,3,1348463,0,0,0,0,0,0,186,0.23564763,1.53,1.85,1.81,1,838,?
3641,279,0.2,8,1349403,1,81,0,0,0,0,186,0.23537132,1.45,1.82,1.8,1,838,?
3641,279,0.2,3,1349916,0,0,0,0,0,0,186,0.23515916,1.46,1.81,1.8,1,837,?
3641,279,0.2,6,1350687,1,42,0,0,0,0,186,0.23497659,1.39,1.79,1.79,1,835,?
3641,279,0.2,5,1351316,2,94,0,0,0,0,185,0.23458679,1.33,1.76,1.78,1,835,?
3641,279,0.2,6,1352087,0,0,0,0,0,0,185,0.23436475,1.28,1.73,1.77,1,835,?
3656,275,0.2,3,1352600,0,0,0,0,0,0,185,0.2340835,1.23,1.71,1.76,1,835,?
3656,275,0.2,6,1353285,0,0,0,0,0,0,187,0.23630388,1.2,1.69,1.76,1,835,?
3656,275,0.2,3,1353884,0,0,0,0,0,0,186,0.23615587,1.33,1.7,1.76,1,835,?
3656,275,0.2,3,1354397,0,0,0,0,0,0,186,0.2360325,1.28,1.67,1.75,1,835,?
3656,275,0.2,6,1355168,0,0,0,0,0,0,186,0.23581047,1.23,1.65,1.74,1,835,?
3656,275,0.2,3,1355681,0,0,0,0,0,0,186,0.2356427,1.2,1.63,1.74,1,835,?
3640,272,0.2,6,1356452,0,0,0,0,0,0,186,0.23535159,1.17,1.61,1.73,1,835,?
3640,272,0.2,3,1356965,0,0,0,0,0,0,187,0.23622988,1.14,1.59,1.72,1,836,?
3640,272,0.2,6,1357736,0,0,0,0,0,0,185,0.23475455,1.12,1.57,1.71,6,840,?
3640,272,0.2,3,1358249,0,0,0,0,0,0,186,0.23587954,1.18,1.57,1.71,1,836,?
3640,272,0.2,6,1359020,0,0,0,0,0,0,186,0.23573153,1.15,1.55,1.7,1,836,?
3640,272,0.2,3,1359533,0,0,0,0,0,0,186,0.23538119,1.13,1.53,1.69,1,836,?
3659,270,0.2,5,1360218,0,0,0,0,0,0,186,0.2352233,1.19,1.53,1.69,1,836,?
3659,270,0.2,4,1360817,0,0,0,0,0,0,186,0.235021,1.56,1.6,1.71,1,836,?
3659,270,0.2,3,1361330,0,0,0,0,0,0,185,0.23485324,1.47,1.58,1.7,1,836,?
3659,270,0.2,6,1362101,0,0,0,0,0,0,185,0.23455225,1.4,1.56,1.7,1,836,?
3659,270,0.2,3,1362614,0,0,0,0,0,0,185,0.23433514,1.34,1.54,1.69,1,836,?
3659,270,0.2,6,1363385,0,0,0,0,0,0,186,0.23593383,1.29,1.52,1.68,1,836,?
3658,269,0.2,3,1363898,0,0,0,0,0,0,186,0.23549467,1.24,1.5,1.67,1,836,?
3658,269,0.2,8,1364838,1,81,0,0,0,0,186,0.23536639,1.29,1.5,1.67,1,836,?
3658,269,0.2,3,1365351,0,0,0,0,0,0,186,0.23512955,1.32,1.5,1.67,1,836,?
3658,269,0.2,6,1366122,0,0,0,0,0,0,186,0.23611145,1.27,1.49,1.66,1,836,?
3658,269,0.2,3,1366635,0,0,0,0,0,0,186,0.23579073,1.23,1.47,1.66,1,836,?
3658,269,0.2,5,1367320,0,0,0,0,0,0,186,0.23556869,1.27,1.47,1.65,1,836,?
3651,267,0.19,4,1367919,0,0,0,0,0,0,186,0.23537625,1.23,1.46,1.65,1,836,?
3651,267,0.19,3,1368432,0,0,0,0,0,0,186,0.2350654,1.5,1.51,1.66,1,836,?
3651,267,0.19,6,1369203,0,0,0,0,0,0,185,0.23483843,1.5,1.51,1.66,1,836,?
3651,267,0.19,3,1369716,0,0,0,0,0,0,185,0.23472,1.43,1.49,1.65,1,835,?
3651,267,0.19,6,1370487,0,0,0,0,0,0,185,0.23428087,1.36,1.47,1.65,1,833,?
3651,267,0.19,3,1371000,0,0,0,0,0,0,185,0.23421179,1.31,1.46,1.64,1,833,?
3657,266,0.19,6,1371771,0,0,0,0,0,0,185,0.23450784,1.26,1.44,1.63,1,833,?
3657,266,0.19,3,1372284,0,0,0,0,0,0,185,0.23445849,1.22,1.43,1.63,1,833,?
3657,266,0.19,7,1373101,1,42,0,0,0,0,185,0.23421672,1.18,1.42,1.62,1,833,?
3657,266,0.19,3,1373614,0,0,0,0,0,0,185,0.23393548,1.16,1.4,1.61,1,833,?
3657,266,0.19,5,1374299,0,0,0,0,0,0,185,0.23381211,1.13,1.39,1.61,1,831,?
3657,266,0.19,4,1374898,0,0,0,0,0,0,185,0.23475455,1.11,1.38,1.6,1,831,?
3657,265,0.19,3,1375411,0,0,0,0,0,0,185,0.2344881,1.09,1.36,1.59,1,831,?
3657,265,0.19,6,1376182,0,0,0,0,0,0,185,0.23416738,1.08,1.35,1.59,1,831,?
3657,265,0.19,3,1376695,0,0,0,0,0,0,185,0.23409337,1.07,1.34,1.58,1,831,?
3657,265,0.19,6,1377466,0,0,0,0,0,0,185,0.23397002,1.06,1.33,1.57,1,831,?
3657,265,0.19,3,1377979,0,0,0,0,0,0,185,0.2339108,1.05,1.32,1.57,1,831,?
3657,265,0.19,6,1378750,0,0,0,0,0,0,185,0.2337085,1.04,1.31,1.56,1,831,?
3653,265,0.19,3,1379263,0,0,0,0,0,0,184,0.2335358,1.12,1.31,1.56,1,831,?
3653,265,0.19,8,1380203,1,81,0,0,0,0,184,0.23316574,1.47,1.39,1.58,1,831,?
3653,265,0.19,3,1380716,0,0,0,0,0,0,184,0.23301771,1.39,1.37,1.58,1,831,?
3653,265,0.19,5,1381401,0,0,0,0,0,0,184,0.23286968,1.33,1.36,1.57,1,831,?
3653,265,0.19,4,1382000,0,0,0,0,0,0,184,0.2327562,1.58,1.41,1.59,1,831,?
3653,265,0.19,3,1382513,0,0,0,0,0,0,184,0.23243548,1.49,1.4,1.58,1,831,?
3631,264,0.19,6,1383284,0,0,0,0,0,0,183,0.23221837,1.41,1.39,1.58,1,831,?
3631,264,0.19,3,1383797,0,0,0,0,0,0,184,0.23318054,1.59,1.42,1.59,1,831,?
3631,264,0.19,6,1384568,0,0,0,0,0,0,184,0.23280554,1.5,1.41,1.58,1,831,?
3631,264,0.19,3,1385081,0,0,0,0,0,0,184,0.23268218,1.42,1.4,1.57,1,831,?
3631,264,0.19,6,1385852,0,0,0,0,0,0,184,0.23298317,1.36,1.38,1.57,1,831,?
3631,264,0.19,3,1386365,0,0,0,0,0,0,183,0.23222823,1.46,1.4,1.57,1,831,?
3641,264,0.19,6,1387136,0,0,0,0,0,0,183,0.23191738,1.39,1.39,1.57,1,831,?
3641,264,0.19,3,1387649,21,7520,0,0,0,0,184,0.23349632,1.33,1.38,1.56,1,831,?
3641,264,0.19,5,1388334,56,19720,0,0,0,0,184,0.23320521,1.28,1.37,1.56,1,831,?
3641,264,0.19,4,1388933,0,0,0,0,0,0,184,0.23290423,1.23,1.35,1.55,1,831,?
3641,264,0.19,3,1389446,0,0,0,0,0,0,184,0.2327562,1.2,1.34,1.54,1,831,?
3641,264,0.19,6,1390217,0,0,0,0,0,0,184,0.23268712,1.17,1.33,1.54,1,831,?
3649,263,0.19,3,1390730,0,0,0,0,0,0,184,0.23296343,1.14,1.32,1.53,1,831,?
3649,263,0.19,6,1391501,0,0,0,0,0,0,184,0.23284008,1.12,1.31,1.53,1,831,?
3649,263,0.19,3,1392014,0,0,0,0,0,0,184,0.23282035,1.1,1.3,1.52,1,831,?
3649,263,0.19,6,1392785,0,0,0,0,0,0,184,0.23365915,1.09,1.29,1.51,1,831,?
3649,263,0.19,3,1393298,0,0,0,0,0,0,184,0.23335817,1.07,1.28,1.51,1,831,?
3649,263,0.19,6,1394069,0,0,0,0,0,0,184,0.23321015,1.06,1.27,1.5,1,831,?
3635,264,0.18,3,1394582,0,0,0,0,0,0,184,0.23307198,1.05,1.26,1.5,1,831,?
3635,264,0.18,7,1395436,1,81,0,0,0,0,184,0.23285487,1.04,1.25,1.49,1,830,?
3635,264,0.18,4,1396035,0,0,0,0,0,0,184,0.23270686,1.04,1.24,1.49,1,830,?
3635,264,0.18,3,1396548,0,0,0,0,0,0,184,0.2325835,1.03,1.24,1.48,2,830,?
3635,264,0.18,6,1397319,0,0,0,0,0,0,184,0.23250948,1.03,1.23,1.48,1,830,?
3635,264,0.18,3,1397832,0,0,0,0,0,0,183,0.23218876,1.02,1.22,1.47,1,830,?
3630,264,0.18,6,1398603,0,0,0,0,0,0,183,0.23199633,1.1,1.23,1.47,1,830,?
3630,264,0.18,3,1399116,0,0,0,0,0,0,183,0.23184337,1.08,1.22,1.47,1,831,?
3630,264,0.18,6,1399887,0,0,0,0,0,0,183,0.23167068,1.07,1.22,1.46,1,831,?
3630,264,0.18,3,1400400,0,0,0,0,0,0,183,0.23139435,1.22,1.24,1.47,1,831,?
3630,264,0.18,6,1401171,0,0,0,0,0,0,183,0.23228252,1.26,1.25,1.47,1,831,?
3630,264,0.18,3,1401684,0,0,0,0,0,0,183,0.23213942,1.22,1.24,1.47,1,831,?
3629,263,0.18,5,1402369,0,0,0,0,0,0,183,0.23174962,1.19,1.23,1.46,1,831,?
3629,263,0.18,4,1402968,0,0,0,0,0,0,183,0.23160653,1.4,1.28,1.47,1,831,?
3629,263,0.18,3,1403481,0,0,0,0,0,0,183,0.23147824,1.41,1.28,1.47,1,831,?
3629,263,0.18,6,1404252,0,0,0,0,0,0,182,0.2310835,1.35,1.27,1.47,2,831,?
3629,263,0.18,3,1404765,8,850,0,0,0,0,182,0.23096015,1.44,1.3,1.47,1,831,?
3629,263,0.18,17,1406561,7,901,0,0,0,0,155,0.19599639,1.52,1.32,1.48,1,899,?
3639,264,0.18,5,1407246,0,0,0,0,0,0,154,0.19542402,1.44,1.31,1.47,1,899,?
3639,264,0.18,6,1408017,0,0,0,0,0,0,155,0.19632699,1.37,1.3,1.47,1,899,?
3639,264,0.18,3,1408530,0,0,0,0,0,0,155,0.19609013,1.46,1.32,1.47,1,899,?
3639,264,0.18,6,1409301,0,0,0,0,0,0,155,0.19590265,1.39,1.31,1.47,1,899,?
3639,264,0.18,3,1409814,0,0,0,0,0,0,154,0.19568554,1.33,1.3,1.47,1,899,?
3639,264,0.18,6,1410585,0,0,0,0,0,0,154,0.19553751,1.43,1.33,1.47,1,899,?
3627,264,0.18,3,1411098,0,0,0,0,0,0,155,0.19642566,1.74,1.4,1.49,1,899,?
3627,264,0.18,8,1412038,1,81,0,0,0,0,155,0.19627763,2.33,1.53,1.54,1,899,?
3627,264,0.18,3,1412551,94,33012,0,0,0,0,155,0.19599146,2.36,1.56,1.55,1,899,?
3627,264,0.18,96,1422332,78,75653,0,0,0,0,150,0.19015923,3.03,1.73,1.6,2,907,?
3627,264,0.18,29,1424881,24,19562,0,0,0,0,170,0.21562465,3.1,1.79,1.62,2,907,?
3627,264,0.18,25,1427186,20,13053,0,0,0,0,173,0.21927102,2.93,1.79,1.62,2,907,?
3499,270,0.17,31,1429902,24,19879,0,0,0,0,164,0.20780393,3.01,1.85,1.64,1,907,?
3499,270,0.17,17,1431599,14,742,0,0,0,0,174,0.21999635,2.86,1.85,1.65,2,907,?
3499,270,0.17,8,1432283,55,14545,0,0,0,0,184,0.23266739,3.28,1.97,1.69,1,897,?
3499,270,0.17,19,1434126,112,34946,0,0,0,0,181,0.22893219,3.17,1.99,1.7,2,897,?
3499,270,0.17,250,1467352,210,169046,0,0,0,0,196,0.24793874,3.14,2.03,1.71,8,881,?
3499,270,0.17,9,1468120,9,531,0,0,0,0,187,0.2373746,3.19,2.07,1.73,2,881,?
3489,275,0.17,8,1468818,8,430,0,0,0,0,187,0.237271,3.01,2.07,1.73,2,881,?
3489,275,0.17,6,1469434,6,326,0,0,0,0,188,0.23792724,2.86,2.07,1.74,1,880,?
3489,275,0.17,17,1472155,14,5126,0,0,0,0,179,0.22727923,2.88,2.1,1.75,5,886,?
3489,275,0.17,7,1472697,7,481,0,0,0,0,188,0.23783349,2.74,2.1,1.75,1,882,?
3489,275,0.17,8,1473309,8,539,0,0,0,0,190,0.24006869,3.01,2.18,1.78,2,882,?
3489,275,0.17,8,1473981,8,500,0,0,0,0,190,0.2402019,2.93,2.19,1.79,1,882,?
3574,283,0.17,1,1474070,1,52,0,0,0,0,185,0.2341427,3.25,2.28,1.82,1,874,?
3574,283,0.17,1,1474140,1,196,0,0,0,0,185,0.23488778,2.91,2.24,1.81,1,874,?
3574,283,0.17,1,1474210,1,89,0,0,0,0,185,0.23465586,2.77,2.23,1.82,1,873,?
3574,283,0.17,2,1474350,2,183,0,0,0,0,185,0.2344289,2.58,2.21,1.81,1,873,?
3574,283,0.17,2,1474466,2,174,0,0,0,0,186,0.23557362,2.42,2.18,1.81,1,873,?
3574,283,0.17,2,1474606,2,262,0,0,0,0,186,0.23533185,2.2,2.14,1.8,1,873,?
3630,278,0.16,1,1474676,2,104,0,0,0,0,186,0.2352233,2.02,2.11,1.79,1,872,?
3630,278,0.16,0,1474676,0,0,0,0,0,0,186,0.23505554,1.86,2.07,1.78,1,872,?
3630,278,0.16,0,1474676,0,0,0,0,0,0,185,0.23489764,1.73,2.04,1.77,1,873,?
3630,278,0.16,0,1474676,65,23304,0,0,0,0,185,0.23482856,1.62,2.0,1.77,1,873,?
3630,278,0.16,0,1474676,26,9524,0,0,0,0,185,0.23453744,1.52,1.97,1.76,1,873,?
3630,278,0.16,0,1474676,0,0,0,0,0,0,185,0.2344437,1.44,1.94,1.75,1,873,?
3632,275,0.16,0,1474676,0,0,0,0,0,0,185,0.23402429,1.37,1.91,1.74,1,873,?
3632,275,0.16,0,1474676,0,0,0,0,0,0,185,0.23381211,1.32,1.88,1.74,1,873,?
3632,275,0.16,0,1474676,0,0,0,0,0,0,185,0.23375784,1.27,1.85,1.73,1,873,?
3632,275,0.16,0,1474676,0,0,0,0,0,0,184,0.23359501,1.23,1.82,1.72,1,872,?
3632,275,0.16,3,1474927,2,162,0,0,0,0,184,0.23318054,1.19,1.79,1.71,1,872,?
3632,275,0.16,0,1474927,0,0,0,0,0,0,184,0.23303251,1.16,1.77,1.7,1,872,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,185,0.23376277,1.3,1.77,1.71,1,872,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,184,0.2335358,1.25,1.75,1.7,6,875,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,184,0.23350619,1.21,1.72,1.69,1,872,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,184,0.23335817,1.18,1.7,1.68,1,872,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,184,0.2332891,1.15,1.68,1.68,1,872,?
3635,273,0.16,0,1474927,0,0,0,0,0,0,184,0.23314106,1.13,1.66,1.67,1,872,?
3623,271,0.16,0,1474927,0,0,0,0,0,0,184,0.23270191,1.51,1.72,1.69,1,872,?
3623,271,0.16,0,1474927,0,0,0,0,0,0,184,0.23243548,1.43,1.69,1.68,2,872,?
3623,271,0.16,0,1474927,0,0,0,0,0,0,185,0.23429073,1.36,1.67,1.67,1,872,?
3623,271,0.16,0,1474927,0,0,0,0,0,0,185,0.23421672,1.31,1.65,1.67,1,872,?
3623,271,0.16,94,1488919,85,79320,0,0,0,0,177,0.22481707,1.41,1.66,1.67,1,893,?
3623,271,0.16,21,1490511,20,18177,0,0,0,0,180,0.22820193,1.58,1.69,1.68,1,893,?
3517,274,0.16,21,1492179,21,11467,0,0,0,0,190,0.24121343,1.64,1.7,1.68,1,893,?
3517,274,0.16,18,1493561,16,12062,0,0,0,0,187,0.23682198,1.85,1.74,1.7,1,893,?
3517,274,0.16,26,1495557,25,21550,0,0,0,0,187,0.23682691,2.1,1.8,1.72,1,893,?
3517,274,0.16,18,1497030,20,7756,0,0,0,0,191,0.24218546,2.09,1.81,1.72,1,893,?
3517,274,0.16,139,1511565,75,14492,0,0,0,0,191,0.2416723,2.15,1.83,1.73,3,892,?
3517,274,0.16,20,1513159,20,9559,0,0,0,0,191,0.2418894,2.12,1.83,1.73,1,892,?
3480,281,0.15,14,1514403,14,742,0,0,0,0,191,0.24144533,2.18,1.86,1.74,1,892,?
3480,281,0.15,15,1515877,15,888,0,0,0,0,191,0.24144533,2.23,1.88,1.75,1,892,?
3480,281,0.15,14,1517201,14,742,0,0,0,0,190,0.241169,2.34,1.91,1.76,2,891,?
3480,281,0.15,15,1518835,15,883,0,0,0,0,190,0.24099632,2.44,1.95,1.77,1,891,?
3480,281,0.15,16,1520528,15,823,0,0,0,0,190,0.24058677,2.69,2.02,1.8,1,891,?
3480,281,0.15,13,1521566,13,1906,0,0,0,0,190,0.2405325,2.59,2.02,1.8,1,892,?
